policy,bias_p1,bias_p2,equilibrium_id,equilibrium_name,convergence_time
epsilon_greedy,-1.5918367346938775,-0.5306122448979593,0,BI,0
epsilon_greedy,-1.5918367346938775,-0.44897959183673475,0,BI,353
epsilon_greedy,-1.5918367346938775,-0.3673469387755104,0,BI,0
epsilon_greedy,-1.5918367346938775,-0.2857142857142858,0,BI,137
epsilon_greedy,-1.5918367346938775,-0.20408163265306145,0,BI,162
epsilon_greedy,-1.5918367346938775,-0.12244897959183687,0,BI,39686
epsilon_greedy,-1.5918367346938775,-0.04081632653061229,0,BI,176
epsilon_greedy,-1.5918367346938775,0.04081632653061229,0,BI,107
epsilon_greedy,-1.5918367346938775,0.12244897959183643,0,BI,455
epsilon_greedy,-1.5918367346938775,0.204081632653061,1,Partial,-1
epsilon_greedy,-1.5918367346938775,0.2857142857142856,0,BI,887
epsilon_greedy,-1.5918367346938775,0.36734693877551017,0,BI,0
epsilon_greedy,-1.5918367346938775,0.4489795918367343,0,BI,0
epsilon_greedy,-1.5918367346938775,0.5306122448979589,0,BI,653
epsilon_greedy,-1.5918367346938775,0.6122448979591835,0,BI,0
epsilon_greedy,-1.5918367346938775,0.693877551020408,0,BI,48
epsilon_greedy,-1.5918367346938775,0.7755102040816326,0,BI,705
epsilon_greedy,-1.5918367346938775,0.8571428571428568,0,BI,0
epsilon_greedy,-1.5918367346938775,0.9387755102040813,0,BI,0
epsilon_greedy,-1.5918367346938775,1.020408163265306,0,BI,0
epsilon_greedy,-1.5918367346938775,1.1020408163265305,3,Mixed,-1
epsilon_greedy,-1.5918367346938775,1.1836734693877546,0,BI,76
epsilon_greedy,-1.5918367346938775,1.2653061224489792,0,BI,195
epsilon_greedy,-1.5918367346938775,1.3469387755102038,0,BI,0
epsilon_greedy,-1.5918367346938775,1.4285714285714284,0,BI,8
epsilon_greedy,-1.5918367346938775,1.510204081632653,0,BI,0
epsilon_greedy,-1.5918367346938775,1.591836734693877,0,BI,0
epsilon_greedy,-1.5918367346938775,1.6734693877551017,0,BI,1543144
epsilon_greedy,-1.5918367346938775,1.7551020408163263,0,BI,0
epsilon_greedy,-1.5918367346938775,1.8367346938775508,3,Mixed,-1
epsilon_greedy,-1.5918367346938775,1.9183673469387754,0,BI,278
epsilon_greedy,-1.5918367346938775,2.0,0,BI,574
