policy,grid_i,grid_j,bias_p1,bias_p2,p_stage0,p_stage1,p_stage2,p_mixed,modal_outcome,outcome_entropy,n_replicates,final_horizon,stable_fraction,mean_first_dominance_time
exp3,33,23,0.1040816326530612,-0.01836734693877551,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3768.4375
exp3,33,24,0.1040816326530612,-0.006122448979591855,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3832.125
exp3,33,25,0.1040816326530612,0.006122448979591855,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3868.75
exp3,33,26,0.1040816326530612,0.01836734693877551,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3944.5625
exp3,33,27,0.1040816326530612,0.030612244897959162,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3985.8125
exp3,33,28,0.1040816326530612,0.04285714285714287,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4133.75
exp3,33,29,0.1040816326530612,0.055102040816326525,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4097.5
exp3,33,30,0.1040816326530612,0.06734693877551018,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4098.6875
exp3,33,31,0.1040816326530612,0.07959183673469389,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4388.1875
exp3,33,32,0.1040816326530612,0.09183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4708.375
exp3,33,33,0.1040816326530612,0.1040816326530612,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4832.1875
exp3,33,34,0.1040816326530612,0.1163265306122449,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4897.0
exp3,33,35,0.1040816326530612,0.12857142857142856,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5483.5
exp3,33,36,0.1040816326530612,0.1408163265306122,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5530.125
exp3,33,37,0.1040816326530612,0.15306122448979592,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5610.125
exp3,33,38,0.1040816326530612,0.16530612244897958,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5697.75
exp3,33,39,0.1040816326530612,0.17755102040816323,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5701.1875
exp3,33,40,0.1040816326530612,0.18979591836734694,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6534.4375
exp3,33,41,0.1040816326530612,0.20204081632653065,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6533.375
exp3,33,42,0.1040816326530612,0.21428571428571425,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6250.5625
exp3,33,43,0.1040816326530612,0.22653061224489796,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6242.0
exp3,33,44,0.1040816326530612,0.23877551020408166,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6750.375
exp3,33,45,0.1040816326530612,0.25102040816326526,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6979.25
exp3,33,46,0.1040816326530612,0.26326530612244897,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,7465.8125
exp3,33,47,0.1040816326530612,0.2755102040816327,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,7690.0625
exp3,33,48,0.1040816326530612,0.2877551020408163,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,7944.1875
exp3,33,49,0.1040816326530612,0.3,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,8535.4375
exp3,34,0,0.1163265306122449,-0.3,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3080.9375
exp3,34,1,0.1163265306122449,-0.28775510204081634,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3080.8125
exp3,34,2,0.1163265306122449,-0.2755102040816326,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3070.8125
exp3,34,3,0.1163265306122449,-0.26326530612244897,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3071.0
exp3,34,4,0.1163265306122449,-0.2510204081632653,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3073.8125
exp3,34,5,0.1163265306122449,-0.2387755102040816,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3078.25
exp3,34,6,0.1163265306122449,-0.22653061224489796,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3080.5625
exp3,34,7,0.1163265306122449,-0.21428571428571427,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3157.5625
exp3,34,8,0.1163265306122449,-0.2020408163265306,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3153.1875
exp3,34,9,0.1163265306122449,-0.18979591836734694,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3289.0
exp3,34,10,0.1163265306122449,-0.17755102040816326,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3299.1875
exp3,34,11,0.1163265306122449,-0.16530612244897958,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3320.0625
exp3,34,12,0.1163265306122449,-0.15306122448979592,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3320.0625
exp3,34,13,0.1163265306122449,-0.14081632653061224,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3320.0625
exp3,34,14,0.1163265306122449,-0.12857142857142856,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3334.3125
exp3,34,15,0.1163265306122449,-0.1163265306122449,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3335.25
exp3,34,16,0.1163265306122449,-0.10408163265306122,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3502.6875
exp3,34,17,0.1163265306122449,-0.09183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3592.875
exp3,34,18,0.1163265306122449,-0.07959183673469389,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3594.3125
exp3,34,19,0.1163265306122449,-0.0673469387755102,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3630.3125
exp3,34,20,0.1163265306122449,-0.055102040816326525,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3620.75
exp3,34,21,0.1163265306122449,-0.04285714285714287,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3710.1875
exp3,34,22,0.1163265306122449,-0.030612244897959162,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3828.4375
exp3,34,23,0.1163265306122449,-0.01836734693877551,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3888.875
exp3,34,24,0.1163265306122449,-0.006122448979591855,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3952.5625
exp3,34,25,0.1163265306122449,0.006122448979591855,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3989.75
exp3,34,26,0.1163265306122449,0.01836734693877551,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4065.8125
exp3,34,27,0.1163265306122449,0.030612244897959162,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4209.1875
exp3,34,28,0.1163265306122449,0.04285714285714287,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4384.3125
exp3,34,29,0.1163265306122449,0.055102040816326525,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4348.4375
exp3,34,30,0.1163265306122449,0.06734693877551018,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4654.9375
exp3,34,31,0.1163265306122449,0.07959183673469389,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4842.25
exp3,34,32,0.1163265306122449,0.09183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4957.6875
exp3,34,33,0.1163265306122449,0.1040816326530612,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4981.1875
exp3,34,34,0.1163265306122449,0.1163265306122449,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4984.375
exp3,34,35,0.1163265306122449,0.12857142857142856,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5752.9375
exp3,34,36,0.1163265306122449,0.1408163265306122,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5798.75
exp3,34,37,0.1163265306122449,0.15306122448979592,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5798.0
exp3,34,38,0.1163265306122449,0.16530612244897958,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5955.4375
exp3,34,39,0.1163265306122449,0.17755102040816323,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5960.25
exp3,34,40,0.1163265306122449,0.18979591836734694,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6875.5625
exp3,34,41,0.1163265306122449,0.20204081632653065,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6789.1875
exp3,34,42,0.1163265306122449,0.21428571428571425,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6589.9375
exp3,34,43,0.1163265306122449,0.22653061224489796,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6497.8125
exp3,34,44,0.1163265306122449,0.23877551020408166,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,7019.8125
exp3,34,45,0.1163265306122449,0.25102040816326526,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,7136.0625
exp3,34,46,0.1163265306122449,0.26326530612244897,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,7524.875
exp3,34,47,0.1163265306122449,0.2755102040816327,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,7588.875
exp3,34,48,0.1163265306122449,0.2877551020408163,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,7833.5625
exp3,34,49,0.1163265306122449,0.3,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,8471.75
exp3,35,0,0.12857142857142856,-0.3,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3164.6875
exp3,35,1,0.12857142857142856,-0.28775510204081634,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3175.0
exp3,35,2,0.12857142857142856,-0.2755102040816326,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3177.1875
exp3,35,3,0.12857142857142856,-0.26326530612244897,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3167.875
exp3,35,4,0.12857142857142856,-0.2510204081632653,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3178.4375
exp3,35,5,0.12857142857142856,-0.2387755102040816,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3177.9375
exp3,35,6,0.12857142857142856,-0.22653061224489796,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3187.1875
exp3,35,7,0.12857142857142856,-0.21428571428571427,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3269.5625
exp3,35,8,0.12857142857142856,-0.2020408163265306,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3269.5625
exp3,35,9,0.12857142857142856,-0.18979591836734694,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3407.1875
exp3,35,10,0.12857142857142856,-0.17755102040816326,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3416.0
exp3,35,11,0.12857142857142856,-0.16530612244897958,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3436.875
exp3,35,12,0.12857142857142856,-0.15306122448979592,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3436.9375
exp3,35,13,0.12857142857142856,-0.14081632653061224,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3436.9375
exp3,35,14,0.12857142857142856,-0.12857142857142856,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3445.625
exp3,35,15,0.12857142857142856,-0.1163265306122449,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3446.5625
exp3,35,16,0.12857142857142856,-0.10408163265306122,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3607.9375
exp3,35,17,0.12857142857142856,-0.09183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3609.375
exp3,35,18,0.12857142857142856,-0.07959183673469389,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3609.4375
exp3,35,19,0.12857142857142856,-0.0673469387755102,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3641.875
exp3,35,20,0.12857142857142856,-0.055102040816326525,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3677.125
exp3,35,21,0.12857142857142856,-0.04285714285714287,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3766.1875
exp3,35,22,0.12857142857142856,-0.030612244897959162,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3883.125
exp3,35,23,0.12857142857142856,-0.01836734693877551,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3944.9375
exp3,35,24,0.12857142857142856,-0.006122448979591855,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3943.75
exp3,35,25,0.12857142857142856,0.006122448979591855,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3981.8125
exp3,35,26,0.12857142857142856,0.01836734693877551,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3982.0625
exp3,35,27,0.12857142857142856,0.030612244897959162,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4125.3125
exp3,35,28,0.12857142857142856,0.04285714285714287,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4250.9375
exp3,35,29,0.12857142857142856,0.055102040816326525,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4216.8125
exp3,35,30,0.12857142857142856,0.06734693877551018,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4528.9375
exp3,35,31,0.12857142857142856,0.07959183673469389,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4710.0625
exp3,35,32,0.12857142857142856,0.09183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4783.5625
exp3,35,33,0.12857142857142856,0.1040816326530612,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4809.3125
exp3,35,34,0.12857142857142856,0.1163265306122449,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4882.8125
exp3,35,35,0.12857142857142856,0.12857142857142856,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5651.375
exp3,35,36,0.12857142857142856,0.1408163265306122,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5760.875
exp3,35,37,0.12857142857142856,0.15306122448979592,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5848.625
exp3,35,38,0.12857142857142856,0.16530612244897958,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5920.4375
exp3,35,39,0.12857142857142856,0.17755102040816323,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5925.25
exp3,35,40,0.12857142857142856,0.18979591836734694,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6885.5
exp3,35,41,0.12857142857142856,0.20204081632653065,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6796.4375
exp3,35,42,0.12857142857142856,0.21428571428571425,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6463.75
exp3,35,43,0.12857142857142856,0.22653061224489796,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6578.0
exp3,35,44,0.12857142857142856,0.23877551020408166,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,7104.5625
exp3,35,45,0.12857142857142856,0.25102040816326526,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,7224.875
exp3,35,46,0.12857142857142856,0.26326530612244897,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,7742.0
exp3,35,47,0.12857142857142856,0.2755102040816327,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,7719.0
exp3,35,48,0.12857142857142856,0.2877551020408163,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,7729.6875
exp3,35,49,0.12857142857142856,0.3,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,8473.875
exp3,36,0,0.1408163265306122,-0.3,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3216.5
exp3,36,1,0.1408163265306122,-0.28775510204081634,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3216.375
exp3,36,2,0.1408163265306122,-0.2755102040816326,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3229.0
exp3,36,3,0.1408163265306122,-0.26326530612244897,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3209.3125
exp3,36,4,0.1408163265306122,-0.2510204081632653,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3220.125
exp3,36,5,0.1408163265306122,-0.2387755102040816,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3185.25
exp3,36,6,0.1408163265306122,-0.22653061224489796,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3188.0
exp3,36,7,0.1408163265306122,-0.21428571428571427,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3408.0625
exp3,36,8,0.1408163265306122,-0.2020408163265306,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3408.0625
exp3,36,9,0.1408163265306122,-0.18979591836734694,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3414.5
exp3,36,10,0.1408163265306122,-0.17755102040816326,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3423.125
exp3,36,11,0.1408163265306122,-0.16530612244897958,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3447.25
exp3,36,12,0.1408163265306122,-0.15306122448979592,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3447.3125
exp3,36,13,0.1408163265306122,-0.14081632653061224,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3443.4375
exp3,36,14,0.1408163265306122,-0.12857142857142856,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3452.125
exp3,36,15,0.1408163265306122,-0.1163265306122449,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3453.0625
exp3,36,16,0.1408163265306122,-0.10408163265306122,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3609.25
exp3,36,17,0.1408163265306122,-0.09183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3610.6875
exp3,36,18,0.1408163265306122,-0.07959183673469389,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3865.5625
exp3,36,19,0.1408163265306122,-0.0673469387755102,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3864.75
exp3,36,20,0.1408163265306122,-0.055102040816326525,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3900.0
exp3,36,21,0.1408163265306122,-0.04285714285714287,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3989.0
exp3,36,22,0.1408163265306122,-0.030612244897959162,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4104.875
exp3,36,23,0.1408163265306122,-0.01836734693877551,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4163.75
exp3,36,24,0.1408163265306122,-0.006122448979591855,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4163.875
exp3,36,25,0.1408163265306122,0.006122448979591855,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4220.8125
exp3,36,26,0.1408163265306122,0.01836734693877551,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4204.0625
exp3,36,27,0.1408163265306122,0.030612244897959162,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4348.5
exp3,36,28,0.1408163265306122,0.04285714285714287,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4349.1875
exp3,36,29,0.1408163265306122,0.055102040816326525,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4319.9375
exp3,36,30,0.1408163265306122,0.06734693877551018,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4411.5625
exp3,36,31,0.1408163265306122,0.07959183673469389,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4594.1875
exp3,36,32,0.1408163265306122,0.09183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4672.5625
exp3,36,33,0.1408163265306122,0.1040816326530612,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4683.0625
exp3,36,34,0.1408163265306122,0.1163265306122449,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4872.6875
exp3,36,35,0.1408163265306122,0.12857142857142856,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5729.1875
exp3,36,36,0.1408163265306122,0.1408163265306122,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5747.5
exp3,36,37,0.1408163265306122,0.15306122448979592,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5834.75
exp3,36,38,0.1408163265306122,0.16530612244897958,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5929.9375
exp3,36,39,0.1408163265306122,0.17755102040816323,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5986.875
exp3,36,40,0.1408163265306122,0.18979591836734694,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6955.0
exp3,36,41,0.1408163265306122,0.20204081632653065,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6889.25
exp3,36,42,0.1408163265306122,0.21428571428571425,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6720.9375
exp3,36,43,0.1408163265306122,0.22653061224489796,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6587.75
exp3,36,44,0.1408163265306122,0.23877551020408166,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6991.1875
exp3,36,45,0.1408163265306122,0.25102040816326526,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,7622.125
exp3,36,46,0.1408163265306122,0.26326530612244897,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,8092.6875
exp3,36,47,0.1408163265306122,0.2755102040816327,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,8005.9375
exp3,36,48,0.1408163265306122,0.2877551020408163,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,7947.5625
exp3,36,49,0.1408163265306122,0.3,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,8892.6875
exp3,37,0,0.15306122448979592,-0.3,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3216.6875
exp3,37,1,0.15306122448979592,-0.28775510204081634,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3206.125
exp3,37,2,0.15306122448979592,-0.2755102040816326,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3219.125
exp3,37,3,0.15306122448979592,-0.26326530612244897,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3209.625
exp3,37,4,0.15306122448979592,-0.2510204081632653,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3219.875
exp3,37,5,0.15306122448979592,-0.2387755102040816,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3185.0
exp3,37,6,0.15306122448979592,-0.22653061224489796,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3187.875
exp3,37,7,0.15306122448979592,-0.21428571428571427,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3426.875
exp3,37,8,0.15306122448979592,-0.2020408163265306,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3426.875
exp3,37,9,0.15306122448979592,-0.18979591836734694,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3653.9375
exp3,37,10,0.15306122448979592,-0.17755102040816326,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3662.5625
exp3,37,11,0.15306122448979592,-0.16530612244897958,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3678.5
exp3,37,12,0.15306122448979592,-0.15306122448979592,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3678.8125
exp3,37,13,0.15306122448979592,-0.14081632653061224,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3675.0625
exp3,37,14,0.15306122448979592,-0.12857142857142856,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3675.0625
exp3,37,15,0.15306122448979592,-0.1163265306122449,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3678.4375
exp3,37,16,0.15306122448979592,-0.10408163265306122,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3832.0625
exp3,37,17,0.15306122448979592,-0.09183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3869.5
exp3,37,18,0.15306122448979592,-0.07959183673469389,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3903.875
exp3,37,19,0.15306122448979592,-0.0673469387755102,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3902.3125
exp3,37,20,0.15306122448979592,-0.055102040816326525,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3902.3125
exp3,37,21,0.15306122448979592,-0.04285714285714287,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3993.25
exp3,37,22,0.15306122448979592,-0.030612244897959162,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4109.4375
exp3,37,23,0.15306122448979592,-0.01836734693877551,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4167.25
exp3,37,24,0.15306122448979592,-0.006122448979591855,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4171.875
exp3,37,25,0.15306122448979592,0.006122448979591855,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4231.8125
exp3,37,26,0.15306122448979592,0.01836734693877551,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4256.375
exp3,37,27,0.15306122448979592,0.030612244897959162,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4393.5
exp3,37,28,0.15306122448979592,0.04285714285714287,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4395.625
exp3,37,29,0.15306122448979592,0.055102040816326525,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4364.25
exp3,37,30,0.15306122448979592,0.06734693877551018,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4637.9375
exp3,37,31,0.15306122448979592,0.07959183673469389,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4822.6875
exp3,37,32,0.15306122448979592,0.09183673469387754,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5010.8125
exp3,37,33,0.15306122448979592,0.1040816326530612,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5159.375
exp3,37,34,0.15306122448979592,0.1163265306122449,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5118.875
exp3,37,35,0.15306122448979592,0.12857142857142856,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5869.5
exp3,37,36,0.15306122448979592,0.1408163265306122,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5795.0625
exp3,37,37,0.15306122448979592,0.15306122448979592,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5853.9375
exp3,37,38,0.15306122448979592,0.16530612244897958,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5839.5625
exp3,37,39,0.15306122448979592,0.17755102040816323,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5896.5625
exp3,37,40,0.15306122448979592,0.18979591836734694,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6790.75
exp3,37,41,0.15306122448979592,0.20204081632653065,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6724.9375
exp3,37,42,0.15306122448979592,0.21428571428571425,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6774.3125
exp3,37,43,0.15306122448979592,0.22653061224489796,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6674.375
