policy,grid_i,grid_j,stage_k,fraction_estimated_contrast_positive,median_estimated_contrast,fraction_discrepancy_nonnegative,median_global_contrast,median_discrepancy
thompson,33,3,1,1.0,0.5901402595450851,0.0625,0.999277,-0.40922374045491516
thompson,33,3,2,0.96875,0.24440562949386352,0.5,0.25044875,-0.005850370506136515
thompson,33,4,1,1.0,0.5901402591367322,0.0625,0.999277,-0.40922374086326807
thompson,33,4,2,0.96875,0.24440341207721777,0.5,0.25044875,-0.00585258792278226
thompson,33,5,1,1.0,0.590140258728312,0.0625,0.999277,-0.40922374127168826
thompson,33,5,2,0.96875,0.24440119466058136,0.5,0.25044875,-0.005854805339418678
thompson,33,6,1,1.0,0.5901402583199418,0.0625,0.999277,-0.4092237416800585
thompson,33,6,2,0.96875,0.24439897724393395,0.5,0.25044875,-0.005857022756066088
thompson,33,7,1,1.0,0.5901402579116266,0.0625,0.999277,-0.40922374208837364
thompson,33,7,2,0.96875,0.244396759827277,0.5,0.25044875,-0.005859240172723046
thompson,33,8,1,1.0,0.5901402575031658,0.0625,0.999277,-0.40922374249683446
thompson,33,8,2,0.96875,0.24439454241063735,0.5,0.25044875,-0.005861457589362684
thompson,33,9,1,1.0,0.5901402570947125,0.0625,0.999277,-0.40922374290528774
thompson,33,9,2,0.96875,0.24439232499397062,0.5,0.25044875,-0.005863675006029412
thompson,33,10,1,1.0,0.5901402566863692,0.0625,0.999277,-0.4092237433136311
thompson,33,10,2,0.96875,0.24439010757734586,0.5,0.25044875,-0.005865892422654173
thompson,33,11,1,1.0,0.5901402562779305,0.0625,0.999277,-0.4092237437220697
thompson,33,11,2,0.96875,0.24438789016069423,0.5,0.25044875,-0.005868109839305802
thompson,33,12,1,1.0,0.590140255869525,0.0625,0.999277,-0.40922374413047524
thompson,33,12,2,0.96875,0.24438567274404438,0.5,0.25044875,-0.005870327255955654
thompson,33,13,1,1.0,0.5901402554611181,0.0625,0.999277,-0.4092237445388821
thompson,33,13,2,0.96875,0.24438345532742262,0.5,0.25044875,-0.005872544672577418
thompson,33,14,1,1.0,0.5901402550528079,0.0625,0.999277,-0.4092237449471924
thompson,33,14,2,0.96875,0.24438123791077598,0.5,0.25044875,-0.00587476208922405
thompson,33,15,1,1.0,0.5901402546443688,0.0625,0.999277,-0.40922374535563144
thompson,33,15,2,0.96875,0.24437902049412025,0.5,0.25044875,-0.005876979505879787
thompson,33,16,1,1.0,0.5901402542359573,0.0625,0.999277,-0.40922374576404297
thompson,33,16,2,0.96875,0.2443768030774916,0.5,0.25044875,-0.005879196922508434
thompson,33,17,1,1.0,0.5901402538275644,0.0625,0.999277,-0.40922374617243584
thompson,33,17,2,0.96875,0.24437458566083053,0.5,0.25044875,-0.0058814143391694995
thompson,33,18,1,1.0,0.5901402534191997,0.0625,0.999277,-0.4092237465808005
thompson,33,18,2,0.96875,0.24437236824419534,0.5,0.25044875,-0.005883631755804697
thompson,33,19,1,1.0,0.5901402530107887,0.0625,0.999277,-0.4092237469892116
thompson,33,19,2,0.96875,0.2443701508275457,0.5,0.25044875,-0.005885849172454327
thompson,33,20,1,1.0,0.5901402526024,0.0625,0.999277,-0.40922374739760026
thompson,33,20,2,0.96875,0.2443679334108972,0.5,0.25044875,-0.005888066589102847
thompson,33,21,1,1.0,0.5901402521939794,0.0625,0.999277,-0.4092237478060209
thompson,33,21,2,0.96875,0.24436571599425422,0.5,0.25044875,-0.005890284005745816
thompson,33,22,1,1.0,0.5119505333613595,0.0,0.9991150000000003,-0.48725746663864056
thompson,33,22,2,0.96875,0.22883470481888735,0.46875,0.25061124999999995,-0.021657045181112555
thompson,33,23,1,1.0,0.5119505333613595,0.0,0.9991150000000003,-0.48725746663864056
thompson,33,23,2,0.96875,0.22883145156303297,0.46875,0.25061124999999995,-0.02166029843696693
thompson,33,24,1,1.0,0.5119505333613595,0.0,0.9991150000000003,-0.48725746663864056
thompson,33,24,2,0.96875,0.2288281983071898,0.46875,0.25061124999999995,-0.02166355169281009
thompson,33,25,1,1.0,0.5119505333613595,0.0,0.9991150000000003,-0.48725746663864056
thompson,33,25,2,0.96875,0.228824945051323,0.46875,0.25061124999999995,-0.0216668049486769
thompson,33,26,1,1.0,0.5119505333613595,0.0,0.9991150000000003,-0.48725746663864056
thompson,33,26,2,0.96875,0.22882169179545475,0.46875,0.25061124999999995,-0.02167005820454515
thompson,33,27,1,1.0,0.5119505333613595,0.0,0.9991150000000003,-0.48725746663864056
thompson,33,27,2,0.96875,0.2288184385395856,0.46875,0.25061124999999995,-0.02167331146041429
thompson,33,28,1,1.0,0.5119505333613595,0.0,0.9991150000000003,-0.48725746663864056
thompson,33,28,2,0.96875,0.2288151852837388,0.46875,0.25061124999999995,-0.021676564716261115
thompson,33,29,1,1.0,0.5119505333613595,0.0,0.9991150000000003,-0.48725746663864056
thompson,33,29,2,0.96875,0.22881193202790218,0.46875,0.25061124999999995,-0.021679817972097726
thompson,33,30,1,1.0,0.5119505333613595,0.0,0.9991150000000003,-0.48725746663864056
thompson,33,30,2,0.96875,0.22880867877203992,0.46875,0.25061124999999995,-0.021683071227959982
thompson,33,31,1,1.0,0.5119505333613595,0.0,0.9991150000000003,-0.48725746663864056
thompson,33,31,2,0.96875,0.228805425516177,0.46875,0.25061124999999995,-0.021686324483822905
thompson,33,32,1,1.0,0.5119505333613595,0.0,0.9991150000000003,-0.48725746663864056
thompson,33,32,2,0.96875,0.22880217226033073,0.46875,0.25061124999999995,-0.021689577739669175
thompson,33,33,1,1.0,0.5647761193317035,0.03125,0.9991960000000002,-0.43451888066829636
thompson,33,33,2,0.96875,0.21849620244669032,0.4375,0.25055474999999994,-0.031991047553309504
thompson,33,34,1,1.0,0.5647761189231933,0.03125,0.9991960000000002,-0.4345188810768065
thompson,33,34,2,0.96875,0.21849294919084394,0.4375,0.25055474999999994,-0.031994300809155884
thompson,33,35,1,1.0,0.5647761185147354,0.03125,0.9991960000000002,-0.4345188814852644
thompson,33,35,2,0.96875,0.2184896959349848,0.4375,0.25055474999999994,-0.03199755406501503
thompson,33,36,1,1.0,0.5647761181061902,0.03125,0.9991960000000002,-0.4345188818938096
thompson,33,36,2,0.96875,0.21848644267913275,0.4375,0.25055474999999994,-0.032000807320867075
thompson,33,37,1,1.0,0.5647761176977378,0.03125,0.9991960000000002,-0.434518882302262
thompson,33,37,2,0.96875,0.21848318942325518,0.4375,0.25055474999999994,-0.03200406057674465
thompson,33,38,1,1.0,0.5647761172892029,0.03125,0.9991960000000002,-0.43451888271079697
thompson,33,38,2,0.96875,0.21847993616742623,0.4375,0.25055474999999994,-0.0320073138325736
thompson,33,39,1,1.0,0.564776116880687,0.03125,0.9991960000000002,-0.43451888311931286
thompson,33,39,2,0.96875,0.21847668291153255,0.4375,0.25055474999999994,-0.03201056708846728
thompson,33,40,1,1.0,0.5647761164722297,0.03125,0.9991960000000002,-0.43451888352777013
thompson,33,40,2,0.96875,0.21847342965567562,0.4375,0.25055474999999994,-0.032013820344324206
thompson,33,41,1,1.0,0.5647761160636572,0.03125,0.9991960000000002,-0.43451888393634264
thompson,33,41,2,0.96875,0.21847017639982913,0.4375,0.25055474999999994,-0.0320170736001707
thompson,33,42,1,1.0,0.5647761156552539,0.03125,0.9991960000000002,-0.43451888434474595
thompson,33,42,2,0.96875,0.21846692314395488,0.4375,0.25055474999999994,-0.032020326856044945
thompson,33,43,1,1.0,0.5647761152467546,0.03125,0.9991960000000002,-0.4345188847532452
thompson,33,43,2,0.96875,0.2184636698881125,0.4375,0.25055474999999994,-0.03202358011188733
thompson,33,44,1,1.0,0.5647761148382745,0.03125,0.9991960000000002,-0.4345188851617253
thompson,33,44,2,0.96875,0.21846041663225768,0.4375,0.25055474999999994,-0.03202683336774215
thompson,33,45,1,1.0,0.5647761144296805,0.03125,0.9991960000000002,-0.43451888557031937
thompson,33,45,2,0.96875,0.21845716337640342,0.4375,0.25055474999999994,-0.03203008662359641
thompson,33,46,1,1.0,0.564776114021199,0.03125,0.9991960000000002,-0.43451888597880084
thompson,33,46,2,0.96875,0.21845391012051674,0.4375,0.25055474999999994,-0.03203333987948309
thompson,33,47,1,1.0,0.5647761136128066,0.03125,0.9991960000000002,-0.43451888638719327
thompson,33,47,2,0.96875,0.21845065686467413,0.4375,0.25055474999999994,-0.0320365931353257
thompson,33,48,1,1.0,0.5647761132042947,0.03125,0.9991960000000002,-0.43451888679570516
thompson,33,48,2,0.96875,0.21844740360883408,0.4375,0.25055474999999994,-0.03203984639116575
thompson,33,49,1,1.0,0.5647761127957857,0.03125,0.9991960000000002,-0.43451888720421417
thompson,33,49,2,0.96875,0.2184441503529596,0.4375,0.25055474999999994,-0.03204309964704022
thompson,34,0,1,1.0,0.5901402603617338,0.0625,0.999277,-0.4092237396382664
thompson,34,0,2,0.96875,0.24440944874846438,0.5,0.25044875,-0.005846551251535659
thompson,34,1,1,1.0,0.5901402599534153,0.0625,0.999277,-0.4092237400465849
thompson,34,1,2,0.96875,0.24440723133181985,0.5,0.25044875,-0.005848768668180182
thompson,34,2,1,1.0,0.5901402595450451,0.0625,0.999277,-0.40922374045495513
thompson,34,2,2,0.96875,0.24440501391518,0.5,0.25044875,-0.005850986084820042
thompson,34,3,1,1.0,0.5901402591366189,0.0625,0.999277,-0.4092237408633813
thompson,34,3,2,0.96875,0.24440279649852936,0.5,0.25044875,-0.005853203501470672
thompson,34,4,1,1.0,0.590140258728266,0.0625,0.999277,-0.4092237412717342
thompson,34,4,2,0.96875,0.24440057908188362,0.5,0.25044875,-0.005855420918116416
thompson,34,5,1,1.0,0.5901402583198458,0.0625,0.999277,-0.4092237416801544
thompson,34,5,2,0.96875,0.2443983616652472,0.5,0.25044875,-0.005857638334752835
thompson,34,6,1,1.0,0.5901402579114756,0.0625,0.999277,-0.40922374208852463
thompson,34,6,2,0.96875,0.2443961442485998,0.5,0.25044875,-0.005859855751400245
thompson,34,7,1,1.0,0.5901402575031605,0.0625,0.999277,-0.4092237424968398
thompson,34,7,2,0.96875,0.24439392683194283,0.5,0.25044875,-0.0058620731680572025
thompson,34,8,1,1.0,0.5901402570946996,0.0625,0.999277,-0.4092237429053006
thompson,34,8,2,0.96875,0.2443917094153032,0.5,0.25044875,-0.005864290584696841
thompson,34,9,1,1.0,0.5901402566862464,0.0625,0.999277,-0.4092237433137539
thompson,34,9,2,0.96875,0.24438949199863647,0.5,0.25044875,-0.005866508001363568
thompson,34,10,1,1.0,0.590140256277903,0.0625,0.999277,-0.40922374372209724
thompson,34,10,2,0.96875,0.2443872745820117,0.5,0.25044875,-0.00586872541798833
thompson,34,11,1,1.0,0.5901402558694644,0.0625,0.999277,-0.40922374413053586
thompson,34,11,2,0.96875,0.24438505716536008,0.5,0.25044875,-0.005870942834639958
thompson,34,12,1,1.0,0.5901402554610589,0.0625,0.999277,-0.4092237445389414
thompson,34,12,2,0.96875,0.24438283974871022,0.5,0.25044875,-0.005873160251289811
thompson,34,13,1,1.0,0.590140255052652,0.0625,0.999277,-0.40922374494734826
thompson,34,13,2,0.96875,0.24438062233208846,0.5,0.25044875,-0.005875377667911574
thompson,34,14,1,1.0,0.5901402546443417,0.0625,0.999277,-0.40922374535565853
thompson,34,14,2,0.96875,0.24437840491544183,0.5,0.25044875,-0.005877595084558207
thompson,34,15,1,1.0,0.5901402542359027,0.0625,0.999277,-0.4092237457640976
thompson,34,15,2,0.96875,0.2443761874987861,0.5,0.25044875,-0.0058798125012139435
thompson,34,16,1,1.0,0.5901402538274911,0.0625,0.999277,-0.4092237461725091
thompson,34,16,2,0.96875,0.24437397008215744,0.5,0.25044875,-0.0058820299178425905
thompson,34,17,1,1.0,0.5901402534190983,0.0625,0.999277,-0.409223746580902
thompson,34,17,2,0.96875,0.24437175266549638,0.5,0.25044875,-0.005884247334503656
thompson,34,18,1,1.0,0.5901402530107336,0.0625,0.999277,-0.40922374698926667
thompson,34,18,2,0.96875,0.24436953524886118,0.5,0.25044875,-0.0058864647511388535
thompson,34,19,1,1.0,0.5901402526023225,0.0625,0.999277,-0.40922374739767775
thompson,34,19,2,0.96875,0.24436731783221155,0.5,0.25044875,-0.005888682167788484
thompson,34,20,1,1.0,0.5901402521939338,0.0625,0.999277,-0.4092237478060664
thompson,34,20,2,0.96875,0.24436510041556303,0.5,0.25044875,-0.005890899584437004
thompson,34,21,1,1.0,0.5901402517855132,0.0625,0.999277,-0.40922374821448704
thompson,34,21,2,0.96875,0.24436288299892006,0.5,0.25044875,-0.005893117001079973
thompson,34,22,1,1.0,0.5119505325443677,0.0,0.9991150000000003,-0.48725746745563236
thompson,34,22,2,0.96875,0.22883470481888735,0.46875,0.25061124999999995,-0.021657045181112555
thompson,34,23,1,1.0,0.5119505325443677,0.0,0.9991150000000003,-0.48725746745563236
thompson,34,23,2,0.96875,0.22883145156303297,0.46875,0.25061124999999995,-0.02166029843696693
thompson,34,24,1,1.0,0.5119505325443677,0.0,0.9991150000000003,-0.48725746745563236
thompson,34,24,2,0.96875,0.2288281983071898,0.46875,0.25061124999999995,-0.02166355169281009
thompson,34,25,1,1.0,0.5119505325443677,0.0,0.9991150000000003,-0.48725746745563236
thompson,34,25,2,0.96875,0.228824945051323,0.46875,0.25061124999999995,-0.0216668049486769
thompson,34,26,1,1.0,0.5119505325443677,0.0,0.9991150000000003,-0.48725746745563236
thompson,34,26,2,0.96875,0.22882169179545475,0.46875,0.25061124999999995,-0.02167005820454515
thompson,34,27,1,1.0,0.5119505325443677,0.0,0.9991150000000003,-0.48725746745563236
thompson,34,27,2,0.96875,0.2288184385395856,0.46875,0.25061124999999995,-0.02167331146041429
thompson,34,28,1,1.0,0.5119505325443677,0.0,0.9991150000000003,-0.48725746745563236
thompson,34,28,2,0.96875,0.2288151852837388,0.46875,0.25061124999999995,-0.021676564716261115
thompson,34,29,1,1.0,0.5119505325443677,0.0,0.9991150000000003,-0.48725746745563236
thompson,34,29,2,0.96875,0.22881193202790218,0.46875,0.25061124999999995,-0.021679817972097726
thompson,34,30,1,1.0,0.5119505325443677,0.0,0.9991150000000003,-0.48725746745563236
thompson,34,30,2,0.96875,0.22880867877203992,0.46875,0.25061124999999995,-0.021683071227959982
thompson,34,31,1,1.0,0.5119505325443677,0.0,0.9991150000000003,-0.48725746745563236
thompson,34,31,2,0.96875,0.228805425516177,0.46875,0.25061124999999995,-0.021686324483822905
thompson,34,32,1,1.0,0.5119505325443677,0.0,0.9991150000000003,-0.48725746745563236
thompson,34,32,2,0.96875,0.22880217226033073,0.46875,0.25061124999999995,-0.021689577739669175
thompson,34,33,1,1.0,0.5647761189233066,0.03125,0.9991960000000002,-0.43451888107669323
thompson,34,33,2,0.96875,0.21849620244669032,0.4375,0.25055474999999994,-0.031991047553309504
thompson,34,34,1,1.0,0.5647761185147965,0.03125,0.9991960000000002,-0.43451888148520335
thompson,34,34,2,0.96875,0.21849294919084394,0.4375,0.25055474999999994,-0.031994300809155884
thompson,34,35,1,1.0,0.5647761181063385,0.03125,0.9991960000000002,-0.4345188818936613
thompson,34,35,2,0.96875,0.2184896959349848,0.4375,0.25055474999999994,-0.03199755406501503
thompson,34,36,1,1.0,0.5647761176977933,0.03125,0.9991960000000002,-0.4345188823022065
thompson,34,36,2,0.96875,0.21848644267913275,0.4375,0.25055474999999994,-0.032000807320867075
thompson,34,37,1,1.0,0.564776117289341,0.03125,0.9991960000000002,-0.43451888271065886
thompson,34,37,2,0.96875,0.21848318942325518,0.4375,0.25055474999999994,-0.03200406057674465
thompson,34,38,1,1.0,0.564776116880806,0.03125,0.9991960000000002,-0.43451888311919384
thompson,34,38,2,0.96875,0.21847993616742623,0.4375,0.25055474999999994,-0.0320073138325736
thompson,34,39,1,1.0,0.5647761164722901,0.03125,0.9991960000000002,-0.43451888352770973
thompson,34,39,2,0.96875,0.21847668291153255,0.4375,0.25055474999999994,-0.03201056708846728
thompson,34,40,1,1.0,0.5647761160638328,0.03125,0.9991960000000002,-0.434518883936167
thompson,34,40,2,0.96875,0.21847342965567562,0.4375,0.25055474999999994,-0.032013820344324206
thompson,34,41,1,1.0,0.5647761156552603,0.03125,0.9991960000000002,-0.4345188843447395
thompson,34,41,2,0.96875,0.21847017639982913,0.4375,0.25055474999999994,-0.0320170736001707
thompson,34,42,1,1.0,0.564776115246857,0.03125,0.9991960000000002,-0.4345188847531428
thompson,34,42,2,0.96875,0.21846692314395488,0.4375,0.25055474999999994,-0.032020326856044945
thompson,34,43,1,1.0,0.5647761148383578,0.03125,0.9991960000000002,-0.43451888516164205
thompson,34,43,2,0.96875,0.2184636698881125,0.4375,0.25055474999999994,-0.03202358011188733
thompson,34,44,1,1.0,0.5647761144298776,0.03125,0.9991960000000002,-0.4345188855701222
thompson,34,44,2,0.96875,0.21846041663225768,0.4375,0.25055474999999994,-0.03202683336774215
thompson,34,45,1,1.0,0.5647761140212836,0.03125,0.9991960000000002,-0.43451888597871624
thompson,34,45,2,0.96875,0.21845716337640342,0.4375,0.25055474999999994,-0.03203008662359641
thompson,34,46,1,1.0,0.5647761136128021,0.03125,0.9991960000000002,-0.4345188863871977
thompson,34,46,2,0.96875,0.21845391012051674,0.4375,0.25055474999999994,-0.03203333987948309
thompson,34,47,1,1.0,0.5647761132044097,0.03125,0.9991960000000002,-0.43451888679559014
thompson,34,47,2,0.96875,0.21845065686467413,0.4375,0.25055474999999994,-0.0320365931353257
thompson,34,48,1,1.0,0.5647761127958978,0.03125,0.9991960000000002,-0.43451888720410203
thompson,34,48,2,0.96875,0.21844740360883408,0.4375,0.25055474999999994,-0.03203984639116575
thompson,34,49,1,1.0,0.5647761123873888,0.03125,0.9991960000000002,-0.43451888761261104
thompson,34,49,2,0.96875,0.2184441503529596,0.4375,0.25055474999999994,-0.03204309964704022
thompson,35,0,1,1.0,0.5901402599532994,0.0625,0.999277,-0.4092237400467008
thompson,35,0,2,0.96875,0.24440661575309836,0.5,0.25044875,-0.005849384246901679
thompson,35,1,1,1.0,0.590140259544981,0.0625,0.999277,-0.4092237404550193
thompson,35,1,2,0.96875,0.24440439833645383,0.5,0.25044875,-0.005851601663546202
thompson,35,2,1,1.0,0.5901402591366107,0.0625,0.999277,-0.40922374086338953
thompson,35,2,2,0.96875,0.24440218091981397,0.5,0.25044875,-0.005853819080186062
thompson,35,3,1,1.0,0.5901402587281845,0.0625,0.999277,-0.4092237412718157
thompson,35,3,2,0.96875,0.24439996350316334,0.5,0.25044875,-0.005856036496836692
thompson,35,4,1,1.0,0.5901402583198316,0.0625,0.999277,-0.4092237416801686
thompson,35,4,2,0.96875,0.2443977460865176,0.5,0.25044875,-0.005858253913482436
thompson,35,5,1,1.0,0.5901402579114114,0.0625,0.999277,-0.4092237420885888
thompson,35,5,2,0.96875,0.24439552866988118,0.5,0.25044875,-0.005860471330118855
thompson,35,6,1,1.0,0.5901402575030412,0.0625,0.999277,-0.40922374249695903
thompson,35,6,2,0.96875,0.24439331125323377,0.5,0.25044875,-0.005862688746766265
thompson,35,7,1,1.0,0.5901402570947261,0.0625,0.999277,-0.4092237429052742
thompson,35,7,2,0.96875,0.2443910938365768,0.5,0.25044875,-0.0058649061634232225
thompson,35,8,1,1.0,0.5901402566862652,0.0625,0.999277,-0.409223743313735
thompson,35,8,2,0.96875,0.24438887641993717,0.5,0.25044875,-0.005867123580062861
thompson,35,9,1,1.0,0.590140256277812,0.0625,0.999277,-0.4092237437221883
thompson,35,9,2,0.96875,0.24438665900327045,0.5,0.25044875,-0.005869340996729588
thompson,35,10,1,1.0,0.5901402558694686,0.0625,0.999277,-0.40922374413053164
thompson,35,10,2,0.96875,0.24438444158664568,0.5,0.25044875,-0.00587155841335435
thompson,35,11,1,1.0,0.59014025546103,0.0625,0.999277,-0.40922374453897026
thompson,35,11,2,0.96875,0.24438222416999406,0.5,0.25044875,-0.005873775830005978
thompson,35,12,1,1.0,0.5901402550526245,0.0625,0.999277,-0.4092237449473758
thompson,35,12,2,0.96875,0.2443800067533442,0.5,0.25044875,-0.005875993246655831
thompson,35,13,1,1.0,0.5901402546442176,0.0625,0.999277,-0.40922374535578265
thompson,35,13,2,0.96875,0.24437778933672244,0.5,0.25044875,-0.005878210663277594
thompson,35,14,1,1.0,0.5901402542359073,0.0625,0.999277,-0.4092237457640929
thompson,35,14,2,0.96875,0.2443755719200758,0.5,0.25044875,-0.005880428079924227
thompson,35,15,1,1.0,0.5901402538274683,0.0625,0.999277,-0.409223746172532
thompson,35,15,2,0.96875,0.24437335450342007,0.5,0.25044875,-0.0058826454965799635
thompson,35,16,1,1.0,0.5901402534190567,0.0625,0.999277,-0.4092237465809435
thompson,35,16,2,0.96875,0.24437113708679142,0.5,0.25044875,-0.0058848629132086105
thompson,35,17,1,1.0,0.5901402530106639,0.0625,0.999277,-0.4092237469893364
thompson,35,17,2,0.96875,0.24436891967013036,0.5,0.25044875,-0.005887080329869676
thompson,35,18,1,1.0,0.5901402526022992,0.0625,0.999277,-0.40922374739770107
thompson,35,18,2,0.96875,0.24436670225349516,0.5,0.25044875,-0.0058892977465048735
thompson,35,19,1,1.0,0.5901402521938881,0.0625,0.999277,-0.40922374780611215
thompson,35,19,2,0.96875,0.24436448483684553,0.5,0.25044875,-0.005891515163154504
thompson,35,20,1,1.0,0.5901402517854994,0.0625,0.999277,-0.4092237482145008
thompson,35,20,2,0.96875,0.244362267420197,0.5,0.25044875,-0.005893732579803024
thompson,35,21,1,1.0,0.5901402513770788,0.0625,0.999277,-0.40922374862292143
thompson,35,21,2,0.96875,0.24436005000355404,0.5,0.25044875,-0.005895949996445993
thompson,35,22,1,1.0,0.5119505317273242,0.0,0.9991150000000003,-0.4872574682726759
thompson,35,22,2,0.96875,0.22883470481888735,0.46875,0.25061124999999995,-0.021657045181112555
thompson,35,23,1,1.0,0.5119505317273242,0.0,0.9991150000000003,-0.4872574682726759
thompson,35,23,2,0.96875,0.22883145156303297,0.46875,0.25061124999999995,-0.02166029843696693
thompson,35,24,1,1.0,0.5119505317273242,0.0,0.9991150000000003,-0.4872574682726759
thompson,35,24,2,0.96875,0.2288281983071898,0.46875,0.25061124999999995,-0.02166355169281009
thompson,35,25,1,1.0,0.5119505317273242,0.0,0.9991150000000003,-0.4872574682726759
thompson,35,25,2,0.96875,0.228824945051323,0.46875,0.25061124999999995,-0.0216668049486769
thompson,35,26,1,1.0,0.5119505317273242,0.0,0.9991150000000003,-0.4872574682726759
thompson,35,26,2,0.96875,0.22882169179545475,0.46875,0.25061124999999995,-0.02167005820454515
thompson,35,27,1,1.0,0.5119505317273242,0.0,0.9991150000000003,-0.4872574682726759
thompson,35,27,2,0.96875,0.2288184385395856,0.46875,0.25061124999999995,-0.02167331146041429
thompson,35,28,1,1.0,0.5119505317273242,0.0,0.9991150000000003,-0.4872574682726759
thompson,35,28,2,0.96875,0.2288151852837388,0.46875,0.25061124999999995,-0.021676564716261115
thompson,35,29,1,1.0,0.5119505317273242,0.0,0.9991150000000003,-0.4872574682726759
thompson,35,29,2,0.96875,0.22881193202790218,0.46875,0.25061124999999995,-0.021679817972097726
thompson,35,30,1,1.0,0.5119505317273242,0.0,0.9991150000000003,-0.4872574682726759
thompson,35,30,2,0.96875,0.22880867877203992,0.46875,0.25061124999999995,-0.021683071227959982
thompson,35,31,1,1.0,0.5119505317273242,0.0,0.9991150000000003,-0.4872574682726759
thompson,35,31,2,0.96875,0.228805425516177,0.46875,0.25061124999999995,-0.021686324483822905
thompson,35,32,1,1.0,0.5119505317273242,0.0,0.9991150000000003,-0.4872574682726759
thompson,35,32,2,0.96875,0.22880217226033073,0.46875,0.25061124999999995,-0.021689577739669175
thompson,35,33,1,1.0,0.5647761185149359,0.03125,0.9991960000000002,-0.4345188814850639
thompson,35,33,2,0.96875,0.21849620244669032,0.4375,0.25055474999999994,-0.031991047553309504
thompson,35,34,1,1.0,0.5647761181064258,0.03125,0.9991960000000002,-0.434518881893574
thompson,35,34,2,0.96875,0.21849294919084394,0.4375,0.25055474999999994,-0.031994300809155884
thompson,35,35,1,1.0,0.5647761176979679,0.03125,0.9991960000000002,-0.43451888230203195
thompson,35,35,2,0.96875,0.2184896959349848,0.4375,0.25055474999999994,-0.03199755406501503
thompson,35,36,1,1.0,0.5647761172894227,0.03125,0.9991960000000002,-0.43451888271057715
thompson,35,36,2,0.96875,0.21848644267913275,0.4375,0.25055474999999994,-0.032000807320867075
thompson,35,37,1,1.0,0.5647761168809703,0.03125,0.9991960000000002,-0.43451888311902953
thompson,35,37,2,0.96875,0.21848318942325518,0.4375,0.25055474999999994,-0.03200406057674465
thompson,35,38,1,1.0,0.5647761164724353,0.03125,0.9991960000000002,-0.4345188835275645
thompson,35,38,2,0.96875,0.21847993616742623,0.4375,0.25055474999999994,-0.0320073138325736
thompson,35,39,1,1.0,0.5647761160639194,0.03125,0.9991960000000002,-0.4345188839360804
thompson,35,39,2,0.96875,0.21847668291153255,0.4375,0.25055474999999994,-0.03201056708846728
thompson,35,40,1,1.0,0.5647761156554622,0.03125,0.9991960000000002,-0.43451888434453767
thompson,35,40,2,0.96875,0.21847342965567562,0.4375,0.25055474999999994,-0.032013820344324206
thompson,35,41,1,1.0,0.5647761152468896,0.03125,0.9991960000000002,-0.4345188847531102
thompson,35,41,2,0.96875,0.21847017639982913,0.4375,0.25055474999999994,-0.0320170736001707
thompson,35,42,1,1.0,0.5647761148384863,0.03125,0.9991960000000002,-0.4345188851615135
thompson,35,42,2,0.96875,0.21846692314395488,0.4375,0.25055474999999994,-0.032020326856044945
thompson,35,43,1,1.0,0.5647761144299871,0.03125,0.9991960000000002,-0.4345188855700127
thompson,35,43,2,0.96875,0.2184636698881125,0.4375,0.25055474999999994,-0.03202358011188733
thompson,35,44,1,1.0,0.564776114021507,0.03125,0.9991960000000002,-0.43451888597849286
thompson,35,44,2,0.96875,0.21846041663225768,0.4375,0.25055474999999994,-0.03202683336774215
thompson,35,45,1,1.0,0.5647761136129129,0.03125,0.9991960000000002,-0.4345188863870869
thompson,35,45,2,0.96875,0.21845716337640342,0.4375,0.25055474999999994,-0.03203008662359641
thompson,35,46,1,1.0,0.5647761132044314,0.03125,0.9991960000000002,-0.4345188867955684
thompson,35,46,2,0.96875,0.21845391012051674,0.4375,0.25055474999999994,-0.03203333987948309
thompson,35,47,1,1.0,0.564776112796039,0.03125,0.9991960000000002,-0.4345188872039608
thompson,35,47,2,0.96875,0.21845065686467413,0.4375,0.25055474999999994,-0.0320365931353257
thompson,35,48,1,1.0,0.5647761123875271,0.03125,0.9991960000000002,-0.4345188876124727
thompson,35,48,2,0.96875,0.21844740360883408,0.4375,0.25055474999999994,-0.03203984639116575
thompson,35,49,1,1.0,0.5647761119790181,0.03125,0.9991960000000002,-0.4345188880209817
thompson,35,49,2,0.96875,0.2184441503529596,0.4375,0.25055474999999994,-0.03204309964704022
thompson,36,0,1,1.0,0.5901402595449625,0.0625,0.999277,-0.40922374045503773
thompson,36,0,2,0.96875,0.24440378275772812,0.5,0.25044875,-0.005852217242271918
thompson,36,1,1,1.0,0.590140259136644,0.0625,0.999277,-0.4092237408633562
thompson,36,1,2,0.96875,0.2444015653410836,0.5,0.25044875,-0.005854434658916441
thompson,36,2,1,1.0,0.5901402587282738,0.0625,0.999277,-0.40922374127172645
thompson,36,2,2,0.96875,0.24439934792444373,0.5,0.25044875,-0.005856652075556301
thompson,36,3,1,1.0,0.5901402583198476,0.0625,0.999277,-0.40922374168015263
thompson,36,3,2,0.96875,0.2443971305077931,0.5,0.25044875,-0.005858869492206931
thompson,36,4,1,1.0,0.5901402579114947,0.0625,0.999277,-0.40922374208850554
thompson,36,4,2,0.96875,0.24439491309114736,0.5,0.25044875,-0.005861086908852675
thompson,36,5,1,1.0,0.5901402575030745,0.0625,0.999277,-0.4092237424969257
