policy,grid_i,grid_j,bias_p1,bias_p2,p_stage0,p_stage1,p_stage2,p_mixed,modal_outcome,outcome_entropy,n_replicates,final_horizon,stable_fraction,mean_first_dominance_time,mean_terminal_stage0_share,median_terminal_stage0_share,p10_terminal_stage0_share,mean_terminal_off_diagonal_share,mean_terminal_residual_share,fraction_reaching_attraction,median_first_attraction_time,p10_first_attraction_time,p90_first_attraction_time,fraction_exiting_after_entry,mean_reentries,mean_dominance_exits,median_last_exit_time,first_attraction_spread,terminal_residual_share_for_plot,terminal_off_diagonal_share_for_plot,median_stage0_margin,p10_stage0_margin,fraction_stage0_ranked_highest,mean_final_stage0_action_share,median_stage0_selection_probability
exp3,10,22,-0.1775510204081632,-0.0306122448979591,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2522.6875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2342.0,1672.5,3307.0,1.0,9.4375,9.4375,4655.0,1634.5,0.017620000000000004,0.017580499999999957,0.9999999999999998,0.9999999999999987,1.0,0.9869509999999999,0.9916005375333024
exp3,10,23,-0.1775510204081632,-0.0183673469387755,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2531.1875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2342.0,1672.5,3330.5,0.9375,9.375,9.375,4891.0,1658.0,0.017620000000000004,0.017580499999999957,0.9999999999999998,0.9999999999999988,1.0,0.9869235625,0.9916005375333024
exp3,10,24,-0.1775510204081632,-0.0061224489795918,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2531.0625,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2342.0,1672.5,3330.5,0.9375,9.4375,9.4375,4891.0,1658.0,0.017620000000000004,0.017580499999999957,0.9999999999999998,0.9999999999999988,1.0,0.9869215,0.9916005375333024
exp3,10,25,-0.1775510204081632,0.0061224489795918,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2524.5625,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2331.5,1672.5,3330.5,0.9375,8.75,8.75,4419.0,1658.0,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999988,1.0,0.9869285,0.9916005375333025
exp3,10,26,-0.1775510204081632,0.0183673469387755,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2730.1875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2397.0,1672.5,4045.5,0.9375,9.375,9.375,4844.0,2373.0,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999969,1.0,0.986771375,0.9916005375333025
exp3,10,27,-0.1775510204081632,0.0306122448979591,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2853.6875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2624.0,1686.0,4292.0,0.9375,10.4375,10.4375,4844.0,2606.0,0.017620000000000004,0.017580499999999957,0.9999999999999998,0.9999999999999966,1.0,0.98668175,0.9916005375333024
exp3,10,28,-0.1775510204081632,0.0428571428571428,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2853.5,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2624.0,1686.0,4292.0,0.9375,10.0,10.0,4844.0,2606.0,0.017620000000000004,0.017580499999999957,0.9999999999999998,0.9999999999999966,1.0,0.9866789375,0.9916005375333024
exp3,10,29,-0.1775510204081632,0.0551020408163265,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2843.1875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2624.0,1648.0,4298.5,0.9375,9.25,9.25,4844.0,2650.5,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999961,1.0,0.9866997499999999,0.9916005375333025
exp3,10,30,-0.1775510204081632,0.0673469387755101,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2843.125,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2624.0,1648.0,4298.5,0.9375,9.3125,9.3125,4844.0,2650.5,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999961,1.0,0.986699625,0.9916005375333025
exp3,10,31,-0.1775510204081632,0.0795918367346938,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2955.8125,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2891.5,1648.0,4344.5,0.75,7.75,7.75,4867.5,2696.5,0.017620000000000004,0.017580499999999957,0.9999999999999998,0.9999999999999977,1.0,0.9867136875,0.9916005375333024
exp3,10,32,-0.1775510204081632,0.0918367346938775,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3150.625,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,3141.5,1950.0,4355.5,0.8125,8.375,8.375,5120.0,2405.5,0.017620000000000004,0.017580499999999957,0.9999999999999996,0.9999999999999966,1.0,0.9866219375,0.9916005375333022
exp3,10,33,-0.1775510204081632,0.1040816326530612,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3199.125,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,3152.0,2079.5,4355.5,0.875,9.875,9.875,5677.0,2276.0,0.017620000000000004,0.017580499999999957,0.9999999999999996,0.9999999999999953,1.0,0.986584125,0.9916005375333022
exp3,10,34,-0.1775510204081632,0.1163265306122449,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3201.3125,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,3152.0,2079.5,4358.5,0.9375,10.3125,10.3125,5529.0,2279.0,0.017620000000000004,0.017580499999999957,0.9999999999999996,0.9999999999999953,1.0,0.9865595625000001,0.9916005375333022
exp3,10,35,-0.1775510204081632,0.1285714285714285,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3204.0625,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,3152.0,2079.5,4362.0,0.9375,11.25,11.25,5825.0,2282.5,0.017620000000000004,0.017580499999999957,0.9999999999999996,0.9999999999999953,1.0,0.9865354375000001,0.9916005375333022
exp3,10,36,-0.1775510204081632,0.1408163265306122,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3247.8125,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,3258.0,1871.0,4383.5,0.9375,11.875,11.875,5825.0,2512.5,0.017620000000000004,0.017580499999999957,0.9999999999999996,0.9999999999999963,1.0,0.9865258125,0.9916005375333022
exp3,10,37,-0.1775510204081632,0.1530612244897959,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3331.1875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,3253.5,2113.0,4392.0,0.9375,10.5625,10.5625,5825.0,2279.0,0.017620000000000004,0.017580499999999957,0.9999999999999996,0.9999999999999953,1.0,0.9865016875000001,0.9916005375333022
exp3,10,38,-0.1775510204081632,0.1653061224489795,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3332.0,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,3258.0,2113.0,4392.0,0.9375,9.75,9.75,5825.0,2279.0,0.017620000000000004,0.017580499999999957,0.9999999999999997,0.9999999999999953,1.0,0.9865048125,0.9916005375333022
exp3,10,39,-0.1775510204081632,0.1775510204081632,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3557.9375,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,3467.5,2108.5,5147.5,0.875,8.1875,8.1875,6015.0,3039.0,0.017620000000000004,0.017580499999999957,0.9999999999999996,0.9999999999999939,1.0,0.9863869375000001,0.9916005375333022
exp3,10,40,-0.1775510204081632,0.1897959183673469,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4230.0,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,4079.5,2265.5,6374.5,0.875,8.8125,8.8125,6077.5,4109.0,0.017620000000000004,0.017580499999999957,0.9999999999999996,0.9999999999999921,1.0,0.9860801875,0.9916005375333022
exp3,10,41,-0.1775510204081632,0.2020408163265306,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4288.125,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,4095.0,2270.5,6374.5,0.9375,8.5,8.5,6226.0,4104.0,0.017620000000000004,0.017580499999999957,0.9999999999999996,0.9999999999999921,1.0,0.9860501875000001,0.9916005375333022
exp3,10,42,-0.1775510204081632,0.2142857142857142,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4344.0,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,3869.0,2610.5,6380.5,0.9375,9.8125,9.8125,6274.0,3770.0,0.017620000000000004,0.017580499999999957,0.9999999999999989,0.9999999999999921,1.0,0.9860005000000001,0.9916005375333019
exp3,10,43,-0.1775510204081632,0.2265306122448979,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4516.875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,4225.0,2610.5,6381.5,0.9375,11.625,11.625,6559.0,3771.0,0.017620000000000004,0.017580499999999957,0.9999999999999989,0.9999999999999912,1.0,0.9858728125,0.9916005375333019
exp3,10,44,-0.1775510204081632,0.2387755102040816,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5018.75,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,4248.0,2942.5,7430.5,0.9375,10.8125,10.8125,7318.0,4488.0,0.017620000000000004,0.017580499999999957,0.9999999999999987,0.9999999999999902,1.0,0.9856785,0.9916005375333018
exp3,10,45,-0.1775510204081632,0.2510204081632652,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5055.1875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,4600.0,2593.0,8114.5,1.0,11.125,11.125,6860.5,5521.5,0.017620000000000004,0.017580499999999957,0.9999999999999987,0.9999999999999905,1.0,0.9856024999999999,0.9916005375333018
exp3,10,46,-0.1775510204081632,0.2632653061224489,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5452.875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,4853.0,2772.0,8114.5,1.0,10.9375,10.9375,6860.5,5342.5,0.017620000000000004,0.017580499999999957,0.9999999999999987,0.9999999999999816,1.0,0.98539875,0.9916005375333018
exp3,10,47,-0.1775510204081632,0.2755102040816327,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5744.0625,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,5365.0,3421.0,8114.5,0.9375,11.625,11.625,7430.0,4693.5,0.017620000000000004,0.017580499999999957,0.9999999999999978,0.9999999999999817,1.0,0.9852704375,0.9916005375333014
exp3,10,48,-0.1775510204081632,0.2877551020408163,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,5954.3125,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,5643.5,3420.0,8539.0,1.0,11.625,11.625,7533.0,5119.0,0.017620000000000004,0.017580499999999957,0.999999999999998,0.9999999999999782,1.0,0.9851325,0.9916005375333015
exp3,10,49,-0.1775510204081632,0.3,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,6221.5,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,5865.0,3712.5,8896.5,1.0,12.5625,12.5625,7736.5,5184.0,0.017620000000000004,0.017580499999999957,0.9999999999999976,0.9999999999999688,1.0,0.9849863125,0.9916005375333012
exp3,11,0,-0.1653061224489795,-0.3,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2114.5625,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2148.5,1128.0,2762.5,0.9375,11.5,11.5,4684.0,1634.5,0.017620000000000004,0.017580499999999957,1.0,0.9999999999999996,1.0,0.9871365625,0.9916005375333025
exp3,11,1,-0.1653061224489795,-0.2877551020408163,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2114.9375,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2148.5,1128.0,2765.5,1.0,11.5625,11.5625,4287.5,1637.5,0.017620000000000004,0.017580499999999957,1.0,0.9999999999999996,1.0,0.987135125,0.9916005375333025
exp3,11,2,-0.1653061224489795,-0.2755102040816326,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2114.125,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2148.5,1128.0,2769.5,1.0,11.5,11.5,4315.5,1641.5,0.017620000000000004,0.017580499999999957,1.0,0.9999999999999994,1.0,0.9871259375000001,0.9916005375333025
exp3,11,3,-0.1653061224489795,-0.2632653061224489,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2120.8125,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2148.5,1128.0,2799.5,1.0,11.8125,11.8125,4804.0,1671.5,0.017620000000000004,0.017580499999999957,1.0,0.9999999999999994,1.0,0.9871186249999999,0.9916005375333025
exp3,11,4,-0.1653061224489795,-0.2510204081632653,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2121.375,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2148.5,1128.0,2799.5,1.0,11.4375,11.4375,4804.0,1671.5,0.017620000000000004,0.017580499999999957,1.0,0.9999999999999992,1.0,0.98711275,0.9916005375333025
exp3,11,5,-0.1653061224489795,-0.2387755102040816,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2085.75,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2077.0,1128.0,2799.5,1.0,11.875,11.875,4872.0,1671.5,0.017620000000000004,0.017580499999999957,1.0,0.9999999999999992,1.0,0.987117375,0.9916005375333025
exp3,11,6,-0.1653061224489795,-0.2265306122448979,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2206.9375,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2190.0,1374.0,2894.0,1.0,11.75,11.75,4872.0,1520.0,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999992,1.0,0.9870869375,0.9916005375333025
exp3,11,7,-0.1653061224489795,-0.2142857142857142,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2308.25,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2247.5,1660.0,2864.5,0.9375,11.4375,11.4375,4891.0,1204.5,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999991,1.0,0.9870770625,0.9916005375333025
exp3,11,8,-0.1653061224489795,-0.2020408163265306,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2274.9375,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2247.5,1583.5,2864.5,1.0,11.4375,11.4375,4391.0,1281.0,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999991,1.0,0.9870761875,0.9916005375333025
exp3,11,9,-0.1653061224489795,-0.1897959183673469,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2456.6875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2247.5,1804.5,3160.0,1.0,10.1875,10.1875,4391.0,1355.5,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999991,1.0,0.9870703125,0.9916005375333025
exp3,11,10,-0.1653061224489795,-0.1775510204081632,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2458.1875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2247.5,1804.5,3160.0,1.0,10.1875,10.1875,4457.5,1355.5,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999992,1.0,0.9870623125,0.9916005375333025
exp3,11,11,-0.1653061224489795,-0.1653061224489795,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2458.1875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2247.5,1804.5,3160.0,1.0,10.8125,10.8125,4457.5,1355.5,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999992,1.0,0.987060875,0.9916005375333025
exp3,11,12,-0.1653061224489795,-0.1530612244897959,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2464.1875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2284.0,1804.5,3160.0,1.0,10.5625,10.5625,4726.0,1355.5,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999992,1.0,0.9870471875,0.9916005375333025
exp3,11,13,-0.1653061224489795,-0.1408163265306122,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2472.375,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2284.0,1804.5,3176.5,1.0,11.0,11.0,4726.0,1372.0,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.999999999999999,1.0,0.98703725,0.9916005375333025
exp3,11,14,-0.1653061224489795,-0.1285714285714285,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2407.6875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2241.5,1663.5,3204.0,1.0,11.875,11.875,4753.0,1540.5,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999988,1.0,0.98703,0.9916005375333025
exp3,11,15,-0.1653061224489795,-0.1163265306122449,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2428.4375,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2279.5,1663.5,3204.0,1.0,11.1875,11.1875,4620.5,1540.5,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999988,1.0,0.9870289375,0.9916005375333025
exp3,11,16,-0.1653061224489795,-0.1040816326530612,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2486.5,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2279.5,1686.0,3381.0,0.9375,11.0625,11.0625,4945.0,1695.0,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999988,1.0,0.9869950625,0.9916005375333025
exp3,11,17,-0.1653061224489795,-0.0918367346938775,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2486.25,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2279.5,1686.0,3381.0,0.9375,11.0,11.0,4891.0,1695.0,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999988,1.0,0.9869955625,0.9916005375333025
exp3,11,18,-0.1653061224489795,-0.0795918367346938,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2567.4375,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2526.5,1827.0,3381.0,0.9375,10.3125,10.3125,4891.0,1554.0,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999988,1.0,0.986955875,0.9916005375333025
exp3,11,19,-0.1653061224489795,-0.0673469387755102,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2490.6875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2417.0,1827.0,3140.0,0.9375,9.5,9.5,4891.0,1313.0,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.999999999999999,1.0,0.9869570000000001,0.9916005375333025
exp3,11,20,-0.1653061224489795,-0.0551020408163265,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2438.125,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2417.0,1686.0,3140.0,0.9375,10.125,10.125,4891.0,1454.0,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.999999999999999,1.0,0.98696275,0.9916005375333025
exp3,11,21,-0.1653061224489795,-0.0428571428571428,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2540.125,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2417.0,1686.0,3381.0,0.9375,9.6875,9.6875,4891.0,1695.0,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999987,1.0,0.9869331875,0.9916005375333025
exp3,11,22,-0.1653061224489795,-0.0306122448979591,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2544.0625,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2417.0,1686.0,3393.0,1.0,10.0,10.0,4655.0,1707.0,0.017620000000000004,0.017580499999999957,0.9999999999999998,0.9999999999999987,1.0,0.986911875,0.9916005375333024
exp3,11,23,-0.1653061224489795,-0.0183673469387755,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2555.125,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2417.0,1686.0,3416.5,0.9375,9.75,9.75,4891.0,1730.5,0.017620000000000004,0.017580499999999957,0.9999999999999998,0.9999999999999988,1.0,0.986877875,0.9916005375333024
exp3,11,24,-0.1653061224489795,-0.0061224489795918,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2555.0,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2417.0,1686.0,3416.5,0.9375,9.8125,9.8125,4891.0,1730.5,0.017620000000000004,0.017580499999999957,0.9999999999999998,0.9999999999999988,1.0,0.9868758125,0.9916005375333024
exp3,11,25,-0.1653061224489795,0.0061224489795918,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2548.5,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2406.5,1686.0,3416.5,0.9375,9.125,9.125,4419.0,1730.5,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999988,1.0,0.9868831874999999,0.9916005375333025
exp3,11,26,-0.1653061224489795,0.0183673469387755,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2637.4375,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2472.5,1686.0,3584.5,0.9375,10.625,10.625,4891.0,1898.5,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999982,1.0,0.9868261875,0.9916005375333025
exp3,11,27,-0.1653061224489795,0.0306122448979591,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2757.375,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2698.0,1686.0,3853.5,0.9375,11.5625,11.5625,4891.0,2167.5,0.017620000000000004,0.017580499999999957,0.9999999999999998,0.9999999999999971,1.0,0.9867459375,0.9916005375333024
exp3,11,28,-0.1653061224489795,0.0428571428571428,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2764.5,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2692.5,1686.0,3918.0,0.9375,12.25,12.25,4891.0,2232.0,0.017620000000000004,0.017580499999999957,0.9999999999999998,0.9999999999999969,1.0,0.9867376875,0.9916005375333024
exp3,11,29,-0.1653061224489795,0.0551020408163265,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2882.3125,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2692.5,1648.0,4363.0,0.9375,11.4375,11.4375,4891.0,2715.0,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999961,1.0,0.9866614375,0.9916005375333025
exp3,11,30,-0.1653061224489795,0.0673469387755101,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,2882.3125,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,2692.5,1648.0,4363.0,0.9375,11.5,11.5,4891.0,2715.0,0.017620000000000004,0.017580499999999957,0.9999999999999999,0.9999999999999961,1.0,0.9866607500000001,0.9916005375333025
exp3,11,31,-0.1653061224489795,0.0795918367346938,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3112.5625,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,3025.0,1950.0,4359.5,0.8125,9.4375,9.4375,5699.0,2409.5,0.017620000000000004,0.017580499999999957,0.9999999999999996,0.9999999999999969,1.0,0.986623,0.9916005375333022
exp3,11,32,-0.1653061224489795,0.0918367346938775,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3285.375,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,3141.5,2106.0,4355.5,0.875,9.75,9.75,5407.0,2249.5,0.017620000000000004,0.017580499999999957,0.9999999999999996,0.9999999999999966,1.0,0.9865258750000001,0.9916005375333022
exp3,11,33,-0.1653061224489795,0.1040816326530612,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3398.125,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,3253.5,2324.0,4355.5,0.9375,10.625,10.625,5825.0,2031.5,0.017620000000000004,0.017580499999999957,0.9999999999999996,0.9999999999999953,1.0,0.9864906875,0.9916005375333022
exp3,11,34,-0.1653061224489795,0.1163265306122449,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3405.0,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,3253.5,2324.0,4387.5,0.9375,11.375,11.375,5825.0,2063.5,0.017620000000000004,0.017580499999999957,0.9999999999999996,0.9999999999999953,1.0,0.9864714375,0.9916005375333022
exp3,11,35,-0.1653061224489795,0.1285714285714285,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3417.375,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,3253.5,2324.0,4359.0,0.9375,11.3125,11.3125,5825.0,2035.0,0.017620000000000004,0.017580499999999957,0.9999999999999996,0.9999999999999952,1.0,0.986448625,0.9916005375333022
exp3,11,36,-0.1653061224489795,0.1408163265306122,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3576.4375,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,3553.0,2079.5,4625.0,0.9375,11.6875,11.6875,5825.0,2545.5,0.017620000000000004,0.017580499999999957,0.9999999999999996,0.9999999999999941,1.0,0.9864121875,0.9916005375333022
exp3,11,37,-0.1653061224489795,0.1530612244897959,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3659.0,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,3553.0,2436.0,4631.5,1.0,11.5,11.5,5842.0,2195.5,0.017620000000000004,0.017580499999999957,0.9999999999999993,0.9999999999999948,1.0,0.98638225,0.9916005375333021
exp3,11,38,-0.1653061224489795,0.1653061224489795,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3661.875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,3553.0,2436.0,4631.5,1.0,11.375,11.375,5842.0,2195.5,0.017620000000000004,0.017580499999999957,0.9999999999999993,0.9999999999999948,1.0,0.986377625,0.9916005375333021
exp3,11,39,-0.1653061224489795,0.1775510204081632,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,3910.6875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,4118.0,2444.0,5277.0,0.9375,9.625,9.625,6291.0,2833.0,0.017620000000000004,0.017580499999999957,0.999999999999999,0.9999999999999939,1.0,0.9862474999999999,0.991600537533302
exp3,11,40,-0.1653061224489795,0.1897959183673469,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4457.1875,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,4225.0,2436.0,6374.5,0.9375,9.5,9.5,6406.0,3938.5,0.017620000000000004,0.017580499999999957,0.9999999999999993,0.9999999999999921,1.0,0.985993,0.9916005375333021
exp3,11,41,-0.1653061224489795,0.2020408163265306,1.0,0.0,0.0,0.0,0,0.0,16,500000,1.0,4466.5,0.98238,0.982396,0.982184,0.017580499999999957,0.017620000000000004,1.0,4225.0,2444.0,6374.5,0.9375,8.3125,8.3125,6406.0,3930.5,0.017620000000000004,0.017580499999999957,0.999999999999999,0.9999999999999921,1.0,0.98598925,0.991600537533302
