policy,bias_p1,bias_p2,equilibrium_id,equilibrium_name,convergence_time
epsilon_greedy,-0.3333333333333335,-0.16666666666666674,0,BI,62214
epsilon_greedy,-0.3333333333333335,0.0,0,BI,39649
epsilon_greedy,-0.3333333333333335,0.16666666666666652,1,Partial,-1
epsilon_greedy,-0.3333333333333335,0.33333333333333304,0,BI,59889
epsilon_greedy,-0.3333333333333335,0.5,0,BI,70973
epsilon_greedy,-0.3333333333333335,0.6666666666666665,0,BI,69953
epsilon_greedy,-0.3333333333333335,0.833333333333333,0,BI,78023
epsilon_greedy,-0.3333333333333335,1.0,0,BI,79078
epsilon_greedy,-0.3333333333333335,1.1666666666666665,0,BI,84435
epsilon_greedy,-0.3333333333333335,1.333333333333333,0,BI,81740
epsilon_greedy,-0.3333333333333335,1.5,0,BI,98657
epsilon_greedy,-0.3333333333333335,1.6666666666666665,2,Coop,-1
epsilon_greedy,-0.3333333333333335,1.833333333333333,0,BI,97607
epsilon_greedy,-0.3333333333333335,2.0,0,BI,113780
epsilon_greedy,-0.16666666666666674,-2.0,0,BI,46023
epsilon_greedy,-0.16666666666666674,-1.8333333333333333,0,BI,44053
epsilon_greedy,-0.16666666666666674,-1.6666666666666667,0,BI,49197
epsilon_greedy,-0.16666666666666674,-1.5,0,BI,42235
epsilon_greedy,-0.16666666666666674,-1.3333333333333335,0,BI,64735
epsilon_greedy,-0.16666666666666674,-1.1666666666666667,0,BI,50264
epsilon_greedy,-0.16666666666666674,-1.0,0,BI,44752
epsilon_greedy,-0.16666666666666674,-0.8333333333333335,0,BI,51604
epsilon_greedy,-0.16666666666666674,-0.6666666666666667,0,BI,49157
epsilon_greedy,-0.16666666666666674,-0.5,0,BI,48342
epsilon_greedy,-0.16666666666666674,-0.3333333333333335,0,BI,46021
epsilon_greedy,-0.16666666666666674,-0.16666666666666674,0,BI,45681
epsilon_greedy,-0.16666666666666674,0.0,0,BI,38636
epsilon_greedy,-0.16666666666666674,0.16666666666666652,0,BI,65251
epsilon_greedy,-0.16666666666666674,0.33333333333333304,0,BI,64324
epsilon_greedy,-0.16666666666666674,0.5,0,BI,67334
epsilon_greedy,-0.16666666666666674,0.6666666666666665,0,BI,69040
epsilon_greedy,-0.16666666666666674,0.833333333333333,0,BI,67833
epsilon_greedy,-0.16666666666666674,1.0,0,BI,74327
